citta,nome,email,indirizzo,telefono,sito,amenity,cuisine
roma,RAMEN BAR AKIRA,marketing@ramenbarakira.com,"Via Laurentina 865, 00143 Roma",,https://ramenbarakira.com/,restaurant,ramen
roma,rgb46 - relax gallery books,info@rgb46.it,"Piazza di Santa Maria Liberatrice 46, 00153 Roma",+39 06 45421608,http://www.rgb46.it/,cafe,
roma,Rifugio romano,rifugioromano@gmail.com,"Via Volturno 41, 00185 Roma",+39 06 4880945,http://rifugioromano.com/,restaurant,
roma,Risto Pescheria Consoli,info@ristopercheriaconsoli.it,Roma,+39 06 45423991,http://www.ristopescheriaconsoli.it/,restaurant,
roma,Ristorante Al Pompiere,nmonteferri@libero.it,"Via di Santa Maria de' Calderari 38, 00186 Roma",+39 06 6868377,https://www.alpompiereroma.com/,restaurant,italian
roma,Ristorante da Michele,marco.pignotta@gmail.com,"Via Tiberio Imperatore 95-97, 00145 Roma",+39 065404352,https://www.ristorantedamicheleroma.it,restaurant,seafood
roma,Ristorante Doney,restaurant.doney@westin.com,"Via Vittorio Veneto 141,  Roma",+39 06 4708 2783,https://www.ristorantedoney.it/,restaurant,
roma,Ristorante Festoavieno,info@festoavieno.com,"Via Festo Avieno 52, 00136 Roma",+39 0635420478,https://www.festoavieno.com,restaurant,
roma,Ristorante il Focolare,ilfocolareristorante@yahoo.it,"Via Gabriele Rossetti 40, 00152 Roma",+39 06 5818395,http://www.ristorante-ilfocolare.it,restaurant,italian
roma,Ristorante Indiano Bombay Palace,bombayraj45@yahoo.it,"Via Cerveteri 25, 00183 Roma",+39 067001945,http://www.restaurantindianobombay.com/#_=_,restaurant,indian
roma,Ristorante Isidoro,ristoranteisidoro@gmail.com,"Via di San Giovanni in Laterano 59a, 00184 Roma",+39067008266,https://www.hostariaisidoro.com/,restaurant,seafood;mediterranean;pasta;italian
roma,Ristorante Julie's,ristorantejulies@gmail.com,"Via Palestro 65, 00185 Roma",+39 06 64871024,https://ristorantejulies.metro.bar/,restaurant,italian
roma,Ristorante Merulana,info@merulana.it,"Via Merulana 138, 00185 Roma",+39 06 700 4221,https://www.merulana.it/,restaurant,italian
roma,Ristorante Puntarella,puntarella@ostepercaso.com,"Piazza del Drago 10, 00153 Roma",+393394516959,https://ristorantepuntarella.it/,restaurant,italian;regional
roma,Ristorante Sahara,info@ristorante-sahara.com,"Viale Ippocrate 63, 00161 Roma",+39 06 4424 2583,https://www.ristorante-sahara.com,restaurant,international;african;erithrean;ethiopian
roma,Ristorante Tacito,tacitoroma@gmail.com,"Via Tacito 18,  Roma",+39 06 42990584,https://www.tacitoroma.it/,restaurant,apulian
roma,Roma in bocca,info@ristoranteromainbocca.it,"Via Raffaella La Crociera 21, 00133 Roma",+39 06 7230886,https://www.ristoranteromainbocca.it/,restaurant,italian;regional;pizza
roma,Romeo,info@romeo.roma.it,"Via Silla 26a, 00186 Roma",+39 06 32110120,https://www.romeo.roma.it/,restaurant,
roma,Romeow Cat Bistrot,info@romeowcatbistrot.com,"Via Francesco Negri 15, 00154 Roma",+39 06 57289203,https://www.romeowcatbistrot.com,restaurant,
roma,Rosemary,info@rosemary.bio,"Via Modena 17, 00184 Roma",+39 06 4891 3645,https://rosemary.bio/,restaurant,italian
roma,Rosti,rosti@rostialpigneto.it,"Via Bartolomeo d'Alviano 65, 00176 Roma",+39 06 2752608,https://www.rostialpigneto.it/,restaurant,italian;burger
roma,Royal art café,info@royalartcafe.it,"Piazza del Colosseo 1, 00184 Roma",+390688805383,https://www.royalartcafe.it/,restaurant,italian
roma,Ruma,info@rumabottegaecucina.it,"Via di Parione 13,  Roma",+39 0689471435,https://www.rumabottegaecucina.com/,restaurant,
roma,Sa Posada,saposadasnc@gmail.com,"Via Elvia Recina 36, 00183 Roma",+39 06 7002923,http://www.saposada.it/,restaurant,sardinian
roma,Saaz,saaz.roma@gmail.com,"Via Cavour 162, 00184 Roma",,https://saazrestobar.com,restaurant,indian
roma,Salumeria Roscioli,info@anticofornoroscioli.com,"Via dei Giubbonari 21, 00186 Roma",+39 06 6875287,https://www.salumeriaroscioli.com/,restaurant,
roma,Sant'Eustachio,info@santeustachioilcaffe.it,"Piazza di Sant'Eustachio 82, 00186 Roma",+39 06 68802048,http://www.santeustachioilcaffe.it/,cafe,coffee_shop
roma,Santa Maria,santamariaosteriaromana@gmail.com,"Via Gioberti 28, 00185 Roma",+39 06 4467297,https://www.santamariaosteriaromana.com/,restaurant,
roma,Santa Maria Bistrot,santamariabistrot@gmail.com,"Via Arenula 20, 00186 Roma",+39 06 8767 9930,https://santamariabistrot.com/,restaurant,
roma,Santo Palato,info@santopalatoroma.it,"Piazza Tarquinia 4, 00183 Roma",+39 06 77207354,https://www.santopalatoroma.it/,restaurant,italian
roma,Sapori dal Mondo,restaurant.aroma@ldchotels.com,"Via Giorgio Zoega 59, 00164 Roma",+39 06 8781 2885,https://saporidalmondoroma.it,restaurant,american;arab;asian;barbecue;burger;cake;chinese
roma,Sardegna,info@ristorantesardegna.it,"Via Sardegna 34-36, 00187 Roma",,https://www.sardegnarestaurant.com/,restaurant,
roma,Semola,info@semolapizza.it,"Via Pan 54, 00158 Roma",+39 0691511333,https://www.semolapizza.it/,restaurant,pizza;burger
roma,Sensus,info@sensusrestaurant.com,"Vicolo del Giglio 22, 00186 Roma",+39 06 45420325,http://www.sensusrestaurant.com,restaurant,
roma,Shakespeare & Co.,info@shakespeareandcompany.it,"Via dei Savorgnan 72, 00176 Roma",+39 333 3600506,http://shakespeareandcompany.it,cafe,
roma,Sikelia Restaurant,rosario_barone@hotmail.it,"Via Ludovico Micara 37-39, 00165 Roma",,http://www.sikeliaristorante.com,restaurant,
roma,Sorelle Giordano,giordanosorelle@gmail.com,"Viale Giulio Agricola 129, 00174 Roma",+39 06 71583853,https://www.sorellegiordano.it,cafe,breakfast;cake;coffee_shop;tea;pizza
roma,Speedy Pinsa Tavola Calda,marcoroberti1993@libero.it,"Largo Guido Cencetti 20,  Roma",+39 06 8538 7653,https://www.speedypinsa.it,restaurant,
roma,Spirito Divino,info@spiritodivino.com,"Via dei Genovesi 13А, 00153 Roma",+39 06 5896689,http://www.ristorantespiritodivino.com/,restaurant,italian
roma,Strada romana,info@stradaromana.com,"Via Vicenza 21, 00185 Roma",+39 06 90283119,https://stradaromana.com/,restaurant,
roma,Strega,info@ristorantestrega.it,"Piazza del Viminale 29, 00184 Roma",+39 06 485670,https://www.ristorantestrega.eu/,restaurant,italian
roma,SuShe,info@sushe.it,"Via Giuseppe Candeo 16, 00154 Roma",+39 06 57302315,https://www.sushe.it,restaurant,sushi;fusion
roma,Sushi House Roma,sushihouseromacassia@gmail.com,"Via Domenico Falcioni 23-37, 00123 Roma",+390630894674,https://www.sushihouseroma.com/,restaurant,asian;japanese;sushi
roma,Sushiko,101.sushimaximo@gmail.com,"Via Laurentina 865, 00143 Roma",+39 06 87565386,https://sushiko.it/,restaurant,sushi
roma,Taberna Persiana,taberna.persiana@gmail.com,"Via Ostiense 36G, 00154 Roma",+39 06 8110 9052,http://www.tabernapersiana.it,restaurant,persian
roma,Target,target@targetrestaurant.it,"Via Torino 33, 00184 Roma",+39 06 4740066,https://www.targetrestaurant.it/,restaurant,italian;pizza
roma,Tatà,tatapizzeriaristorante@gmail.com,"Piazza Guglielmo Marconi 11/A, 00144 Roma",+39 065920105,https://tataeur.com,restaurant,pizza;italian
roma,Taverna Abruzzese,graziani.armando@tiscali.it,"Via Migiurtinia 35, 00199 Roma",+39 06 86208577,https://www.tavernabruzzese.com,restaurant,
roma,Taverna Antonina,info@tavernaantonina.it,"Via della Colonna Antonina 48, 00186 Roma",+39 06 678 3717,http://www.tavernaantonina.it/,restaurant,italian
roma,Taverna Cestia,cestiataverna@gmail.com,"Viale della Piramide Cestia 67, 00153 Roma",+39 06 5743754,https://www.tavernacestia.com/,restaurant,italian
roma,Taverna Giulia,info@tavernagiulia.it,"Vicolo dell'Oro 23, 00186 Roma",+39 06 6869768,http://www.tavernagiulia.it/,restaurant,italian
roma,Taverna Urbana,tavernaurbana@gmail.com,"Via Urbana 137, 00184 Roma",+39 06 4884439,https://www.tavernaurbana.com/,restaurant,regional
roma,Tegamino,info@tegaminopiazzanavona.it,"52,  Roma",+39 3517326736,https://www.tegaminopiazzanavona.it/,restaurant,
roma,Tema,ristorantetema@gmail.com,"Via Panisperna 98, 00184 Roma",+39 06 486484,http://www.ristorantetema.com/,restaurant,italian;mediterranean
roma,Temakinho Sushi Roma Ponte Milvio,pontemilvio@temakinho.com,"Piazzale di Ponte Milvio 9,  Roma",+390633220598,https://www.temakinho.com/pages/rome-ponte-milvio,restaurant,spanish
roma,Tempio Di Bacco,ristorantetempiodibacco.roma@gmail.com,"Via Lombardia 36/38, 00187 Roma",+39 06 4814625,http://www.tempiodibaccoroma.com,restaurant,italian
roma,That's Amore,info.thatsamorerestaurant@gmail.com,"Via degli Avignonesi 34,  Roma",,https://thatsamore-restaurant.com,restaurant,italian
roma,The Bramble,welcome@thebramblebar.com,"Via Vicenza 40, 00185 Roma",+39 06 8410 2062,https://bramblebar.com,restaurant,italian
roma,The Meat Market Grill,info@themeatmarket.it,"Corso Vittorio Emanuele II 318;320;322, 00186 Roma",+39 345 779 2010,http://themeatmarket.it,restaurant,steak_house;burger;italian
roma,The Meatball Family,maximo@themeatballfamily.com,"Via Laurentina 865, 00143 Roma",+39 06 45449792,https://www.themeatballfamily.com/,restaurant,meatballs
roma,the roof - foodlab&co.,rooftop@dotcampus.it,"Via Suessola 5, 00183 Roma",+39 345 2960600,https://www.dotcampus.it/ristorante/,restaurant,
roma,Tian Ci Chong Qing Farm Hotpot,tiancihotpot@gmail.com,"Via Barberini 57, 00187 Roma",,https://www.facebook.com/tiancihotpot,restaurant,chinese
roma,Tomoko Tudini,info@ristorantetudini.it,"Via Principe Amedeo , 00185 Roma",+39 06 4817596,https://tomoko-tudini.com/,restaurant,italian
roma,Tonnarello,info@cajoegajo.it,"Piazza di San Calisto 9,  Roma",+39 065818256,https://cajoegajo.it,restaurant,italian;italian_pizza;pasta
roma,Tram Tram,info@tramtram.it,"Via dei Reti 46,  Roma",+39 06 490416,http://www.tramtram.it,restaurant,local
roma,Trattoria D'Azeglio,reservation@ristorantedazeglio.com,"Via Massimo D'Azeglio 5, 00184 Roma",+39 06 69327516,https://ristorantedazeglio.com/,restaurant,
roma,Trattoria dal cordaro,prenotazioni@dalcordaro.it,"Piazzale Portuense 4, 00153 Roma",+39065836751,https://www.dalcordaro.it/,restaurant,italian;regional
roma,Trattoria de Gli Amici,info@trattoriadegliamici.org,"Piazza di Sant'Egidio 6,  Roma",+33 06 5806033,https://www.trattoriadegliamici.org/,restaurant,italian
roma,Trattoria La Pancia Felice,panciafelicesanpietro@gmail.com,"Via di Porta Castello 10, 00193 Roma",+39066861819,https://www.panciafelice.it/,restaurant,italian;italian_pizza
roma,Ugo,info@ugoristorante.it,"Via Ugo Ojetti 95,97, 00137 Roma",+39 06824199,https://www.ugoristorante.it/,restaurant,italian;breakfast;coffee_shop
roma,Vanni,info@vanni.it,Roma,+39 0632649012; +39 0632649013,https://www.vanni.it/,cafe,gelato
roma,Vega Food,vegafood0@gmail.com,"Via di Monte Giordano 1, 00186 Roma",,https://vegafood.it/,restaurant,
roma,Vero food,info@verofood.com,"Via Venti Settembre 26, 00187 Roma",+ 39 06 42010227,https://www.verofood.com,restaurant,
roma,VOY Restaurant,info@voy.it,"Via Flaminia 496B3, 00191 Roma",+39 06 33222179,http://www.voy.it/,restaurant,
roma,Wani,info@wani.bio,"Via Gabriello Chiabrera 162/b, 00145 Roma",+390694356110,https://www.wani.bio/,cafe,
roma,Zi Gaetana,info@zigaetana.com,"Via Cola di Rienzo 263, 00192 Roma",+39 06 32 12 342,https://www.zigaetana.com/IT,restaurant,pizza
roma,Zi Rosetta - Ristorante Osteria Romana,info.prenota.zirosetta@gmail.com,"Via della Rosetta 8, 00186 Roma",+39 06 686 1002,https://linktr.ee/zirosetta,restaurant,italian;italian_pizza
roma,Zia Restaurant,info@ziarestaurant.com,"Via Goffredo Mameli 45, 00153 Roma",,https://ziarestaurant.com/en/,restaurant,italian
roma,Zizzi Pizza,zizzipizza@gmail.com,"Piazza di San Martino ai Monti 5,7, 00184 Roma",+39 366 410 73 76,https://www.zizzipizza.com,fast_food,italian_pizza
roma,Antica Trattoria Angelino,info.angelino36@gmail.com,"Piazza Margana 37, 00186 Roma",+390669920637;+390623488059,,restaurant,
roma,Antica Trattoria Pasqualino Al Colosseo,pasqualinoalcolosseo@gmail.it,"Via dei Santi Quattro 66,  Roma",+39 06 700 45 76,,restaurant,regional
roma,Bar 99,olgakoval12385@gmail.com,"Corso Vittorio Emanuele Secondo 99, 00186 Roma",+390698181404,,cafe,
roma,Bar Coccinus,coccinus.srl@gmail.com,Roma,,,cafe,
roma,Bottega Romana,bottegaromana@contifood.it,"Via Laurentina 865, 00143 Roma",+39 06 90236805,,restaurant,
roma,Caffè Tomeucci,caffetomeucci@tiscali.it,"Viale Europa 54, 00144 Roma",+39 06 5924899,,cafe,
roma,Carlo Menta,carlomenta@inwind.it,"Via della Lungaretta 101, 00153 Roma",+39 065803733,,restaurant,italian
roma,Casanova,info@casanovarestaurant.it,"Via Rodi 18,  Roma",,,restaurant,
roma,Caucaso Associazione Culturale,associazionematrioska@yahoo.it,"Via della Collina Volpi 6, 00145 Roma",+39 329 8460532,,restaurant,russian;ukrainian;moldovan
roma,Culinaria,culinaria81@gmail.com,"Via Gaeta 81, 00185 Roma",+39 06 4880509,,restaurant,italian;regional
roma,Dal Garbante,dalgarbante@gmail.com,Roma,+39 06 575 5378,,restaurant,
roma,Enqutatash,ristorante.enqutatash@gmail.com,"Viale della Stazione Prenestina 55, 00177 Roma",+39 334 8083965;+39 06 273767,,restaurant,african
roma,Fjco,info@fjco.it,"Piazza Monte Grappa 1, 00195 Roma",+39 06 6401 4652,,restaurant,ice_cream;italian;bistro;wine
roma,Gandiglio Cafè,dlatronico67@gmail.com,Roma,+39 328 0824907,,cafe,
roma,Giano Bistrò,giano@zaccardihotels.it,"Circonvallazione Gianicolense 222, 00152 Roma",,,restaurant,
roma,Giselda Forno,giseldasrl@gmail.com,"Viale di Trastevere 52, 00153 Roma",+39 06 45665090,,restaurant,pizza
roma,Gran Caffè Mazzini,info@grancaffemazzini.it,"Piazza Giuseppe Mazzini 10, 00195 Roma",,,cafe,
roma,Hostaria Romana,info@hostariaromana.it,"Via del Boccaccio 1, 00187 Roma",+39 06 4745284,,restaurant,
roma,Iari the Vino,iarithevino@hotmail.com,"Via del Colosseo 5,  Roma",+39 06 69191069,,restaurant,italian
roma,Il Baccanale,baccanaleroma@gmail.com,"Campo de' Fiori 32,  Roma",+39 06 6476 1077,,restaurant,pizza;regional
roma,Il Colibri,ilcolibriristorantepizzeria@gmail.com,Roma,+39 06 3751 4767,,restaurant,italian
roma,Incontro,incontroristopub@gmail.com,"Via Milazzo 3/b, 00185 Roma",,,restaurant,latin_american
roma,La caletta napoletana,lacalettanapoletana@gmail.com,"Via Eurialo 94, 00181 Roma",+39 06 78147130,,restaurant,
roma,La locanda Coppedè,lalocandacoppede@gmail.com,"Via Taro 28/a, 00199 Roma",+39 06 77250844,,restaurant,seafood
roma,La Salumeria,salumeriaroma@gmail.com,"Via del Banco di Santo Spirito 24,  Roma",+390645427187,,restaurant,sausage
roma,La Taverna dei Quaranta,prenota@tavernadeiquaranta.com,Roma,+39 067000550,,restaurant,
roma,"La Tavola, il vino e la dispensa",info.tvd.mercatocentrale@gmail.com,"Via Giovanni Giolitti 36, 00185 Roma",,,restaurant,italian;gourmet
roma,Le Papere,info@ristorantelepapere.net,"Via del Casale di San Basilio 213, 00156 Roma",+39 06 4120 5790,,restaurant,
roma,Mada Fish,mada.fishrestaurant@gmail.com,"Via San Giorgio Morgeto 179, 00173 Roma",+39 06 89530844,,restaurant,italian
roma,Masto . Pranzo . Aperitivo . Cena,mastotestaccio@gmail.com,"Via Galvani 41,  Roma",,,restaurant,
roma,Mok,mail@mokcoffeebar.com,"Piazza Fiume 77, 00198 Roma",+39 06 84241134,,restaurant,
roma,Mr. 100 Tiramisu,mr100tiramisu@gmail.com,"Via dei Sediari 11/12, 00186 Roma",+39 06 8797 9667,,cafe,
roma,Mucca pazza,prenotazioni.muccapazza2@gmail.com,"Via del Casale Ferranti 39, 00173 Roma",+39 06 7216358,,restaurant,
roma,Oh Dog,hey@ohdog.it,"Via Tuscolana 59, 00182 Roma",,,restaurant,burger;hot_dog
roma,Old Wild West,romanina@oldwildwest.it,"Via Bernardino Alimena 18, 00173 Roma",+39 06 7232618,,restaurant,american
roma,Osteria der tempo perso,osteriadertempoperso@gmail.com,"Via dei Fulvi 38, 00174 Roma",+39 06 7615960,,restaurant,regional;italian;pizza
roma,Pizza e Mozzarella,pizzaemozzarella32@gmail.com,"Via del Piè di Marmo 32,  Roma",,,fast_food,pizza
roma,Pizza Florida,florida25pizzeria@libero.it,"Via Florida 25, 00186 Roma",+39 06 68803236,,fast_food,pizza
roma,Poké Poké,pokepoke.roma@gmail.com,"Viale Eritrea 72h,  Roma",+39379 204 4644,,restaurant,sushi
roma,Replatz sport bar since 1960,epolitano707@gmail.com,"Via Benigno Crespi 26, 00133 Roma",+39 3497700784,,cafe,
roma,Riccioli d'Oro,ricciolidorosrl32@gmail.com,"Via Conca d'Oro 38, 00141 Roma",+39 06 8379 7040; +39 331 809 7135,,restaurant,
roma,Ristorante Georgiano Aisi,aisi.ristorante@gmail.com,Roma,+39 0687693394,,restaurant,georgian
roma,Ristorante Imperium,imperium.ristorante@gmail.com,"Via Giovanni Amendola 71, 00185 Roma",+39 06 487 5321,,restaurant,italian
roma,Ristorante Salus,info@salusostia.it,Roma,+39 0656338410,,restaurant,italian
roma,Sacco segreto,saccosegreto@gmail.com,"Via di Santa Maria Ausiliatrice 45b, 00181 Roma",,,restaurant,chinese
roma,Soleluna Cafè,mariodelmoro@libero.it,"Via Nomentana 972, 00137 Roma",+39 338 3699448,,cafe,
roma,Sora Lucía,ristorantesoralucia@gmail.com,"Via Rasella 138, 00187 Roma",+39 06 679 4078,,restaurant,italian
roma,Stella d'oro,stellahdoro2013@gmail.com,"Via Marianna Dionigi 3,  Roma",+39063203252,,restaurant,chinese
roma,Su e Giù,suegiucucinaromana@gmail.com,"Via Tacito 42,  Roma",+39 06 32650352,,restaurant,regional
roma,Timothy,info@timotyristorante.it,"Via Torino 46, 00184 Roma",+39 06 9686 0080,,restaurant,burger
roma,Tuba,info@cybertuba.org,"Via del Pigneto 39, 00176 Roma",+39 06 70399437,,cafe,
roma,Wall Street,wallstreetcafe@outlook.it,"Via Domenico De Dominicis 29, 00159 Roma",+3906491633,,cafe,
torino,2J Modern Cuisine,info@2jmoderncuisine.it,"Vicolo Giachetti 8, 10010 Azeglio",,https://www.2jmoderncuisine.it/,restaurant,
torino,3 da 3,malitomichele.rongioletti@libero.it,"Via Giuseppe Verdi 33c, 10124 Torino",+39 011 839 1312,http://www.tredatre.it/,restaurant,pizza
torino,Agriturismo A Casa di Giò - Progetto Agrible,info@acasadigio.com,"Via Campagnette 10, 10035 Mazzè",+39 011 9835567,www.acasadigio.com,restaurant,regional
torino,Agriturismo Altavista,info@agriturismoaltavista.it,"Strada dei Losani 63, 10064 Torino",+393408253814,https://www.agriturismoaltavista.it/,restaurant,italian;regional
torino,Agriturismo Antico Casale - Progetto Agriable,agriturismo.anticocasale@hotmail.it,"Via Tetti Ratti 10, 10022 Carmagnola",+39 011 97 28 142;+39 333 41 36 342,https://www.agriturismoanticocasale.it/,restaurant,regional
torino,Agriturismo Cascina Barbassa,info@barbassa.it,"Via Quattro Novembre 2, 10010 Tavagnasco",+39 0125 658310,http://www.barbassa.it,restaurant,regional
torino,Agriturismo Cascina Gaio,info@agriturismogaio.it,"Strada Aronco 2b, 10010 Piverone",,https://www.agriturismogaio.it/,restaurant,italian
torino,Agriturismo La Canavera,info@lacanavera.it,"Strada Muno 2, 10010 San Martino Canavese",+39 0125 640246,http://www.lacanavera.it,restaurant,italian
torino,Agriturismo La Cinciallegra,info@agriturismolacinciallegra.it,"25, 10020 Riva presso Chieri",+39 347 2992 395,http://www.agriturismolacinciallegra.it/,restaurant,regional;italian
torino,Agriturismo La Schiavenza,laschiavenza@bybagnod.it,Torino,+39 0125 687 541,https://www.laschiavenza.it/,restaurant,regional
torino,Al Mulino,info@almulinoplan.it,"Via Rohrbach 13, 10060 Pragelato",+39 0122 78002,https://www.almulinoplan.it/,restaurant,pizza;regional
torino,Albergo Ristorante Bar Grand'Usseglio,info@hotelgrandusseglio.com,"Via Roma 21, 10070 Usseglio",+39 0123 83740,https://www.hotelgrandusseglio.com/,restaurant,regional
torino,Alla Modina,allamodina.ivrea@gmail.com,"Via Lago San Michele 38, 10015 Ivrea",+39 0125 618865,https://www.allamodina.it/,restaurant,italian
torino,Antico Convento,info@anticoconvento.biz,"Via Roma 4/bis, 10010 San Martino Canavese",+39 0125 640505,https://www.anticoconvento.biz/,restaurant,
torino,Antico Ristorante Porto di Savona,info@portodisavona.com,"Piazza Vittorio Veneto 2, 10131 Torino",+39 011 8173500,https://www.foodandcompany.com/ristorante-portodisavona/,restaurant,italian;regional
